CCI ID,NAME,COUNTRY,LAT CENTRE,LON CENTRE,MAX DISTANCE TO LAND (KM),LAT MIN BOX,LAT MAX BOX,LON MIN BOX,LON MAX BOX,ID in GLOBOLAKES 1000 MASK,ID in CGLOPS MASK
255, lac Tumba,Congo The Democratic Republic of the,-0.7069,18.0319,9,-1.0292,-0.5542,17.7625,18.2208,255;,255;
256, lake Chilwa,Malawi;Mozambique,-15.3708,35.7347,11.6,-15.5542,-15.0125,35.5042,35.8958,256;,256;
257, laguna de Caratasca and laguna Warunta,Honduras,15.2958,-83.7236,6,15.1542,15.5625,-84.1792,-83.5125,,257;
258, Verkhnetulomskoye reservoir,Russian Federation,68.5847,31.1931,3.5,68.0042,68.7708,30.2125,31.8042,,258;
259, represa de Tres Irmaos,Brazil,-20.6931,-51.0958,2.7,-21.1542,-20.5708,-51.3458,-50.3458,,259;
261, Yang Zhuo Yong lake/Yamzho Yumco,China,28.8375,90.6042,3.1,28.7292,29.2292,90.3292,91.0875,,261;
262, lake Kulundinskoye,Russian Federation,53.0181,79.5347,10.5,52.7792,53.1875,79.3292,79.8208,262;,262;
264, Kamilukuak lake,Canada,62.3486,-101.5097,6.7,62.0042,62.5625,-102.0875,-101.3125,,264;
265, bahia de Caxiuana,Brazil,-1.7181,-51.3097,4.4,-2.4708,-1.6042,-51.6458,-51.0208,265;,265;
266, Infiernillo,Mexico,18.6069,-101.7319,4.1,18.2042,18.8875,-102.1375,-101.2792,,266;
267, lake Beysehir,Turkey,37.7069,31.5486,8.1,37.5458,38.0125,31.2708,31.7542,267;,267;
268, lake Biwa,Japan,35.3264,136.1681,8.2,34.9458,35.5542,135.8208,136.3125,268;,268;
269, Tulemalu lake,Canada,62.8931,-99.4764,8.6,62.7458,63.2375,-99.8708,-99.0875,,269;
270, lac Evans,Canada,50.8681,-77.0097,4.1,50.6625,51.0875,-77.4792,-76.5458,,270;
271, Seletyteniz,Kazakhstan,53.2931,73.2569,10.9,52.9875,53.4458,72.7292,73.5458,271;,271;
273, Kumskoye reservoir,Russian Federation,66.1042,31.0375,5.4,65.7625,66.3208,30.5542,31.4292,273;,273;
274, Roseires reservoir,Sudan,11.6292,34.3764,2.6,11.1958,11.8458,34.2875,34.9708,,274;
275, Clinton-Colden lake,Canada,63.9542,-107.4653,3.1,63.6375,64.2458,-107.9625,-107.0125,,275;
276, lake Powell,United States,37.0625,-111.2958,2.5,36.8542,37.9458,-111.6042,-110.3458,,276;
277, lago de Coari,Brazil,-4.0931,-63.3597,4.9,-4.6042,-3.9458,-63.7625,-63.0958,277;,277;
278, lake Mead,United States,36.1264,-114.4819,3.8,35.9625,36.6625,-114.9125,-113.8708,,278;
279, lake Assad,Syrian Arab Republic,35.9236,38.2931,5.2,35.7458,36.4125,37.9792,38.6125,279;,279;
280, Big Trout lake,Canada,53.7181,-89.9819,6.1,53.6125,53.9458,-90.4625,-89.5542,,280;
281, Dore lake,Canada,54.7764,-107.2764,7.2,54.5875,54.9542,-107.6208,-106.9542,281;,281;
282, lac Sakami,Canada,53.4014,-76.5958,3.8,52.9125,53.5292,-77.0458,-76.3625,,282;
283, lagoa Araca et al,Brazil,-1.7625,-55.8986,1.8,-1.9125,-1.2625,-56.8958,-55.7875,,283;
285, lake St Joseph,Canada,51.0903,-90.5986,3,50.8458,51.2542,-91.4625,-90.1875,,285;
286, lake Murray,Papua New Guinea,-7.1431,141.5042,2.8,-7.3125,-6.6625,141.2292,141.6875,,286;
287, Gaoyou lake and Shaobo lake,China,32.8458,119.3458,6.9,32.4792,33.1292,119.0208,119.5292,287;2839;,287;
288, Highrock lake,Canada,55.8986,-100.4208,1.6,55.4708,56.1958,-101.2542,-99.9125,,288;
289, Srisailam Dam reservoir,India,15.9792,78.3736,3.4,15.7875,16.2208,77.8875,78.7625,,289;
290, Michikamau lake,Canada,53.6653,-65.2597,2.8,53.0208,53.8292,-65.6542,-64.5625,,290;
291, Buir lake,Mongolia;China,47.8181,117.7125,10.4,47.6042,48.0125,117.4625,117.9458,291;,291;
292, Selwyn lake,Canada,60.0514,-104.3681,3.4,59.6792,60.3292,-105.0542,-104.0958,,292;
293, Banana river,United States,28.7208,-80.7986,3.8,27.6375,28.8375,-80.8875,-80.3458,,293;
294, Khar lake,Mongolia,48.1292,93.2597,9.1,47.8458,48.2542,92.9708,93.4625,294;,294;
295, lake Taupo,New Zealand,-38.7958,175.9292,9.6,-38.9958,-38.6208,175.6875,176.1208,295;,295;
296, Shardara reservoir,Uzbekistan;Kazakhstan,41.1319,68.1903,8.6,40.9458,41.3042,67.8625,68.6125,296;,296;
297, Ebinur lake,China,44.8653,83.0125,9.2,44.7042,45.0542,82.6292,83.2125,297;,297;
298, Kentucky lake,United States,36.4208,-88.0625,2.1,35.4708,37.0542,-88.3292,-87.8458,,298;
299, Buffalo lake,Canada,60.2264,-115.3292,6.5,60.0542,60.4042,-115.9708,-115.0375,299;,299;
300, Eling lake/Ngoring lake,China,34.8931,97.7069,8.3,34.7292,35.1292,97.4875,97.9458,300;,300;
301, Cross lake,Canada,54.9931,-97.7958,3.9,54.7375,55.2625,-98.4125,-97.2042,301;,301;
302, Hala lake/Har lake,China,38.3014,97.5875,10.6,38.1542,38.4542,97.3625,97.8292,302;,302;
303, North Moose lake,Canada,54.1569,-100.1431,6.3,53.8125,54.2958,-100.5958,-99.7625,303;,303;
304, Fagnano lake/Cami lake,Argentina;Chile,-54.5486,-67.7375,4.3,-54.6542,-54.4625,-68.8375,-67.1792,304;,304;
305, lagune Ebrie,Côte d'Ivoire,5.2903,-4.2875,3.2,5.1292,5.4792,-4.8458,-3.6792,,305;
306, lac Lagdo,Cameroon,8.9319,13.8597,5,8.6625,9.0958,13.5792,14.1375,306;,306;
308, Zzzz,Ecuador,-0.8875,-79.6958,2.2,-0.9625,-0.5625,-79.8625,-79.4458,,308;
309, Zzzz,United States,41.0236,-113.5208,7.6,40.6958,41.3375,-113.6792,-113.2542,,309;
310, lake Balaton,Hungary,46.9792,18.0736,6,46.6708,47.0958,17.2042,18.2042,310;,310;
311, Atlin lake,Canada,59.3625,-133.6875,4,59.0875,60.0625,-134.2042,-133.5458,311;,311;
312, Ayakkum lake,China,37.5486,89.4292,8.7,37.4125,37.6708,89.0292,89.7542,312;,312;
313, Scott lake and Wignes lake,Canada,60.1375,-105.8931,2.4,59.7458,60.2958,-106.4792,-105.5708,,313;
314, lake Upemba,Congo The Democratic Republic of the,-8.6181,26.4125,10.3,-8.8208,-8.4625,26.2042,26.5958,314;,314;
315, Ferguson lake,Canada,69.3875,-104.8403,4.6,69.2792,69.5375,-106.2792,-104.2542,,315;
316, Tathlina lake,Canada,60.5542,-117.4931,10.1,60.3875,60.7042,-118.0792,-117.2042,316;,316;
317, Kuskokwim river,United States,60.0375,-162.3625,6.5,59.9958,60.7208,-162.7375,-162.0458,,317;
318, Keban dam,Turkey,38.6569,39.5069,3.9,38.5542,39.1792,38.5875,39.8625,,318;
319, South Henik lake,Canada,61.5347,-97.4069,6.2,61.0292,61.6958,-97.6625,-96.8958,,319;
320, Kaminuriak lake,Canada,62.8069,-95.7708,4.2,62.5625,63.3542,-96.2875,-95.1542,,320;
321, laguna Larga,Bolivia Plurinational State of,-12.7958,-65.7569,2.4,-12.9542,-12.7042,-65.8542,-65.6292,,321;
322, lake Natron,Tanzania United Republic of;Kenya,-2.4153,36.0014,9.6,-2.6375,-2.0625,35.8542,36.1708,322;,322;
323, Churchill lake,Canada,56.0625,-108.2986,7.5,55.7042,56.2208,-108.5375,-108.0542,323;,323;
324, Angikuni lake,Canada,62.3903,-99.7681,2.6,62.0458,62.5042,-100.5542,-99.5208,,324;
326, Deschambault lake,Canada,54.6569,-103.5903,6.6,54.5125,55.0625,-103.8125,-103.0792,326;,326;
327, lake Geneva/lac Leman,Switzerland,46.4569,6.5847,6.2,46.1708,46.5542,6.1125,6.9708,327;,327;
328, Mingachevir reservoir,Azerbaijan,40.9653,46.6569,5.3,40.7542,41.1042,46.4042,47.1875,328;,328;
329, lago Salines Grandes,Argentina,-29.9681,-64.7181,2.5,-30.1792,-29.5292,-64.9208,-64.6292,329;,329;
330, Sinakharin,Thailand,14.5847,99.0514,3.6,14.3708,15.0792,98.9458,99.2375,,330;
331, ozero Lobaz,Russian Federation,72.2875,99.7069,9.9,72.0875,72.4625,99.0875,100.1292,,331;
332, lake Towuti,Indonesia,-2.7097,121.4958,5.8,-2.9792,-2.6042,121.3208,121.7292,332;,332;
333, Black lake,Canada,59.2208,-105.2764,5.5,58.7458,59.3458,-105.9375,-104.8708,333;,333;
334, Artillery lake,Canada,63.2403,-107.7486,4.5,62.8208,63.5125,-108.5125,-107.4708,,334;
335, reservoir La Grande 4,Canada,53.8986,-73.2681,3.6,53.6208,54.2375,-73.7375,-72.5208,,335;
336, Gyaring lake/Zhaling lake,China,34.9181,97.2792,9.6,34.7625,35.0625,97.0125,97.5375,336;,336;
337, Stephens lake,Canada,56.3931,-94.8736,2.8,56.2708,56.5792,-95.5875,-94.5708,337;,337;
338, Kamchatka river,Russian Federation,56.4236,162.7264,6.3,56.1875,56.5792,162.3625,163.1458,,338;
339, lake Hazen,Canada,81.7569,-71.5903,5.6,81.5958,81.9875,-73.1792,-68.8792,339;,339;
340, lake Winnebago,United States,44.0208,-88.4181,7.8,43.7625,44.2708,-88.5708,-88.2542,340;,340;
341, represa Emborcacao,Brazil,-18.4431,-47.8458,3.1,-18.6292,-18.1875,-48.0375,-47.5125,,341;
342, represa de Xavantes,Brazil,-23.3542,-49.6347,3.1,-23.6292,-23.0458,-49.8125,-49.4125,,342;
343, Nahuel Huapi lake,Argentina,-41.0986,-71.3125,3.7,-41.1875,-40.6542,-71.8625,-71.1125,343;,343;
344, Anadyr' river,Russian Federation,64.4681,174.3792,8.1,64.3542,64.7125,174.0375,174.8458,344;,344;
345, Ashuanipi lake/Shabogamo lake,Canada,52.5819,-66.1208,2.5,52.3458,53.0458,-66.4292,-65.8125,,345;
346, Zzzz,Finland,62.8764,25.9875,2.2,62.5292,63.2375,25.4958,26.4875,,346;
347, Gandhi sagar,India,24.5292,75.5847,5,24.1792,24.6958,75.1958,75.7125,347;,347;
348, lake Bankim,Cameroon,6.0542,11.3097,1.8,5.9958,6.3292,11.1542,11.5292,,348;
349, Laguna de Perlas,Nicaragua,12.5014,-83.6931,5.9,12.2375,12.8625,-83.8208,-83.5042,,349;
350, Malheur lake,United States,43.3292,-118.7903,5.3,43.1792,43.4625,-119.0958,-118.5875,350;,350;
351, Dauphin lake,Canada,51.1903,-99.7125,8.7,51.0625,51.4958,-100.0125,-99.5208,351;,351;
352, Constance lake/Bodensee,Austria;Switzerland;Germany,47.5431,9.5097,6,47.4375,47.8542,8.7958,9.7875,352;,352;
353, lac Payne and lac Tunusuk,Canada,59.4819,-74.3569,3.4,59.1792,59.6042,-74.7792,-73.1125,,353;
354, Ngangla Ringco,China,31.5403,82.9403,4.6,31.3875,31.7042,82.7792,83.4125,354;,354;
356, Sandy lake,Canada,53.0069,-93.0431,3,52.8125,53.2042,-93.6792,-92.3625,356;,356;
357, lacs des Loups Marins,Canada,56.5042,-73.5014,1.9,56.2792,56.7042,-74.2875,-73.1458,,357;
358, lacul Razim,Romania,44.9069,28.9486,6.6,44.6042,45.0458,28.7375,29.1875,358;,358;
359, rio Uatuma,Brazil,-2.6208,-58.0014,3.1,-2.6958,-2.1875,-58.8958,-57.8125,,359;
360, represa do Jurumirim,Brazil,-23.2542,-49.0625,3.6,-23.5125,-23.1208,-49.2875,-48.5458,360;,360;
361, Dniprodzerzhyns'ke reservoir,Ukraine,48.8403,34.0236,4,48.4958,49.0625,33.4792,34.6125,361;,361;
362, lake Sam Rayburn,United States,31.1403,-94.2153,3,31.0208,31.4708,-94.5958,-93.9375,362;,362;
363, Granville lake,Canada,56.2625,-100.6153,3.4,56.1042,56.6875,-100.9792,-99.6458,363;,363;
364, Kureyka river,Russian Federation,67.0208,88.6931,3.7,66.8792,67.2125,88.2208,90.0125,,364;
365, Snowbird lake,Canada,60.6681,-102.9736,5.4,60.3292,60.9542,-103.2708,-102.6042,,365;
366, Mille Lacs lake,United States,46.2681,-93.6625,9.9,46.0708,46.4042,-93.8625,-93.4208,366;,366;
367, Trout lake,Canada,60.5097,-121.2764,5.7,60.3458,60.8125,-121.6208,-121.0125,367;,367;
368, lac Manouane,Canada,50.7792,-70.9847,2.2,50.5042,51.0208,-71.0625,-70.4125,,368;
369, Zzzz,Finland,61.5792,23.7403,2.9,61.4708,62.2792,23.5375,24.5042,,369;
370, Upper Arrow lake,Canada,50.6347,-117.8958,2.2,49.2958,51.0792,-118.2792,-117.6792,,370;
371, Tehek lake,Canada,64.9458,-95.5847,2.9,64.7125,65.1125,-96.0958,-95.1042,,371;
372, Kaptai lake,Bangladesh,22.5958,92.2042,3.1,22.4292,23.0625,92.0042,92.4208,,372;
373, Tebesjuak lake,Canada,63.7458,-98.8681,4.4,63.5708,63.9542,-99.4042,-98.5458,,373;
374, Whitesail lake and Nechako reservoir,Canada,53.7847,-126.1375,2.8,53.3125,53.8958,-127.3458,-124.7292,,374;
375, Flathead lake,United States,47.8653,-114.1181,5.9,47.6542,48.1292,-114.3875,-113.9792,375;,375;
376, Lokka reservoir,Finland,67.9431,27.5708,4.4,67.7792,68.1458,27.2208,28.1542,376;,376;
377, Naknek lake ,United States,58.6653,-156.2597,5.1,58.4542,58.7792,-156.4958,-154.9542,377;,377;
378, Sevier lake,United States,38.9792,-113.1486,5.5,38.6958,39.1458,-113.2708,-112.9708,,378;
379, Cerros Colorados Complex/embalse los Barrales and embalse Mari Menuco,Argentina,-38.5375,-68.8208,8.7,-38.7042,-38.4042,-69.0125,-68.4208,379;,379;
380, lake Tahoe,United States,39.1181,-120.0542,8.2,38.8958,39.2875,-120.2042,-119.8875,380;,380;
382, Qyaring lake,China,31.0681,88.4319,6.1,30.9208,31.3542,87.9958,88.6125,382;,382;
383, Taro lake,China,31.1431,84.0181,7.1,31.0125,31.2542,83.8875,84.3708,383;,383;
384, Babine lake,Canada,54.7819,-126.0319,3.2,54.4042,55.3625,-126.6792,-125.1458,,384;
385, Zzzz,Mexico,16.0458,-93.9625,5.3,15.9458,16.3458,-94.4792,-93.8208,,385;
386, lake Manantali,Mali,13.0403,-10.3514,4.9,12.8542,13.2958,-10.4875,-10.1792,,386;
387, Hjalmaren,Sweden,59.2319,15.8681,4.7,59.0958,59.3625,15.2208,16.4542,387;,387;
388, Nkomi lagoon,Gabon,-1.6181,9.3681,2.8,-1.7625,-1.2792,8.9792,9.6042,,388;
389, Hall lake,Canada,68.6458,-82.3514,5.1,68.5125,68.9542,-82.7208,-81.8958,,389;
390, lake Egirdir,Turkey,37.9931,30.8875,6.6,37.8042,38.3125,30.7042,31.0042,390;,390;
391, lac Ile-a-la-Crosse,Canada,55.5542,-107.7486,2.7,55.1458,55.9792,-108.3125,-107.5708,391;,391;
392, Cabonga reservoir,Canada,47.3236,-76.5153,1.7,46.9875,47.5958,-76.8292,-76.2708,,392;
393, Storsjon,Sweden,63.2236,14.2764,5.6,62.7375,63.4292,13.6958,14.8542,393;,393;
394, Dozois reservoir and Grand lac Victoria,Canada,47.3819,-77.1931,1.7,47.2875,47.8542,-77.7042,-76.8375,,394;
395, Princess Mary lake,Canada,63.9542,-97.5319,4.6,63.7125,64.1375,-98.0875,-97.1958,,395;
396, MacAlpine lake,Canada,66.6569,-102.8819,3.7,66.2375,66.7625,-103.1542,-102.1292,,396;
397, lake Manyara,Tanzania United Republic of,-3.6208,35.8097,7.1,-3.8708,-3.3625,35.6958,35.9458,,397;
398, lake Woods,Australia,-17.8014,133.5042,7.7,-17.9625,-17.6625,133.3708,133.6208,,398;
399, Grand lake,Canada,49.1375,-57.2208,3.2,48.6042,49.4042,-58.1458,-56.8375,399;,399;
400, lac des Bois,Canada,66.8208,-125.2514,7.5,66.6208,67.0375,-125.5625,-124.7958,400;,400;
401, lago Bayano,Panama,9.1153,-78.7792,3.9,9.0042,9.2625,-78.9208,-78.4125,,401;
402, Diefenbaker lake,Canada,50.9903,-106.4681,2.1,50.5875,51.3292,-108.2875,-106.3875,,402;
403, lake Markakol,Kazakhstan,48.7403,85.7569,9.1,48.6208,48.8708,85.4875,86.0625,403;,403;
404, Churchill lake,Canada,56.4542,-108.4875,1.6,56.1125,56.6375,-108.6042,-107.8458,,404;
405, Montreal lake,Canada,54.3569,-105.6431,5.5,54.0125,54.6208,-105.8875,-105.5042,405;,405;
406, Tagish lake,Canada,60.1736,-134.3153,1.9,59.3708,60.5958,-134.7375,-133.8125,,406;
407, Sayram lake,China,44.5986,81.1653,9.9,44.4542,44.7625,80.9542,81.4042,407;,407;
408, Hammar,Iraq,30.7069,47.5375,2.1,30.6125,30.8958,46.7375,47.6375,408;,408;
409, Primrose lake,Canada,54.9236,-109.7125,7.6,54.7208,55.0625,-110.0958,-109.4875,409;,409;
411, Pyramid lake,United States,40.1069,-119.5986,7.9,39.8042,40.2458,-119.7542,-119.3708,411;,411;
412, Franklin lake,Canada,66.9542,-95.3125,3.2,66.6458,67.2125,-96.4792,-95.0292,,412;
413, Mallery lake,Canada,63.9625,-98.4458,5.5,63.7875,64.1542,-98.6708,-98.0292,,413;
414, cienaga Grande de Santa Marta and cienaga de Pajaral,Colombia,10.8875,-74.4042,8.6,10.6625,11.0292,-74.6708,-74.2458,1060;,414;1060;
415, Nam Ngum reservoir,Lao People's Democratic Republic,18.5681,102.6681,6.2,18.3958,18.8292,102.4458,102.9375,415;,415;
416, lago Ranco,Chile,-40.2319,-72.4681,6.1,-40.3708,-40.0875,-72.6125,-72.1875,416;,416;
417, Bluenose lake,Canada,68.3708,-119.7042,5.1,68.1875,68.8292,-119.9375,-119.4542,,417;
418, lagune Aby,Côte d'Ivoire;Ghana,5.3097,-3.2153,5,5.0458,5.4125,-3.3875,-2.8125,418;,418;
419, Atikonak lake and lac Aticonac,Canada,52.7097,-64.6125,2.3,52.3958,53.0625,-64.7958,-64.1542,,419;
420, Mills lake,Canada,61.4847,-118.2625,7.1,61.2458,61.6125,-118.7875,-117.5292,420;,420;
421, lac Joseph and Kepimits lake,Canada,52.8292,-65.1792,2.4,52.6125,52.9292,-65.5208,-64.8125,,421;
422, Zzzz,Finland,62.8431,27.8181,2.4,62.2958,62.9875,27.5625,28.0958,,422;
423, lac Saint Pierre/Saint Peter lake,Canada,46.2014,-72.8236,6.5,45.9708,46.3292,-73.2208,-72.5875,423;,423;
424, Erichsen lake,Canada,70.6681,-80.6792,3.8,70.4208,70.7958,-81.1042,-79.4958,,424;
425, ozero Ubinskoye,Russian Federation,55.4653,80.0653,7.6,55.3375,55.6125,79.7458,80.3708,,425;
426, Colville lake,Canada,67.1819,-125.9847,8,66.9958,67.3792,-126.3292,-125.6625,426;,426;
427, ozero Vozhe,Russian Federation,60.7181,38.9097,5.1,60.3375,60.8042,38.7708,39.2375,427;,427;
429, Kenyir lake,Malaysia,5.0125,102.6236,2.2,4.7958,5.2458,102.5208,102.9458,,429;
430, Faber lake,Canada,63.8986,-117.3514,4.6,63.7792,64.1125,-117.6125,-116.9208,430;,430;
431, laguna Neskynpil'gyn,Russian Federation,66.9625,-172.9181,6.1,66.7792,67.1042,-173.4375,-172.3208,,431;
432, lac Albanel,Canada,50.9042,-73.3097,2.9,50.6958,51.3042,-73.5792,-72.5875,,432;
433, ozero Keta,Russian Federation,68.7625,90.0264,4.8,68.6292,68.8708,89.5208,91.7625,,433;
434, lake Kubenskoye,Russian Federation,59.6181,39.4958,4.8,59.4042,59.8958,39.0292,39.8375,434;,434;
435, ozero Pekulneyskoye,Russian Federation,62.6347,177.1958,7.1,62.5125,62.9042,176.9208,177.5542,,435;
436, Kyivs'ke reservoir,Ukraine,50.7847,30.4597,6.3,50.5375,51.2958,30.2542,30.6292,436;,436;
437, Kinbasket lake,Canada,52.1347,-118.4347,3.1,51.5208,52.8125,-119.1958,-117.2875,,437;
438, Schultz lake,Canada,64.7708,-97.4542,4.9,64.5292,64.9542,-97.9125,-96.9708,,438;
439, Mapam Yumco lake,China,30.6958,81.4708,9.4,30.5292,30.8208,81.3292,81.6458,439;,439;
440, rio Andira,Brazil,-2.8375,-57.0014,2.3,-3.4208,-2.7125,-57.4125,-56.8292,,440;
441, Eufaula lake,United States,35.3125,-95.5597,2.4,34.9042,35.5458,-95.9792,-95.3125,,441;
442, Govind Ballabh Pant sagar,India,24.1319,82.8375,5.6,23.9208,24.2458,82.5792,83.0958,442;,442;
443, lago Cardiel,Argentina,-48.9264,-71.2125,8,-49.0708,-48.7625,-71.4208,-71.0292,443;,443;
444, Ngangze lake,China,31.0681,87.1764,6.5,30.8625,31.1875,86.9375,87.3708,444;,444;
445, Ziway lake,Ethiopia,8.0069,38.8181,7.1,7.8208,8.1542,38.6875,38.9792,445;,445;
446, rio Maues-Acu and rio Marau and rio Parauari,Brazil,-3.4292,-57.7181,2.5,-4.4875,-3.3375,-57.8208,-57.1458,,446;
447, Kluane lake,Canada,61.0903,-138.4736,3.3,60.8792,61.6792,-139.0792,-138.3292,447;,447;
448, lago Musters,Argentina,-45.4153,-69.1819,6.1,-45.6292,-45.1875,-69.3958,-69.0708,448;,448;
449, Wharton lake,Canada,64.0931,-99.8625,4.4,63.7958,64.2125,-100.0458,-99.4542,,449;
450, Leech lake,United States,47.1458,-94.3875,5.7,47.0125,47.3542,-94.7125,-94.1708,450;,450;
451, Mirond lake and Pelican lake and Jan lake,Canada,55.1514,-102.9708,2.6,54.7958,55.3292,-103.1542,-102.5542,,451;
452, Miguel Aleman,Mexico,18.2458,-96.5403,3.1,18.0708,18.4458,-96.7458,-96.3125,,452;
454, Molson lake,Canada,54.2181,-96.7597,5.4,54.0792,54.3458,-97.2125,-96.4542,454;,454;
455, White Nile,Sudan,15.1681,32.4486,2.7,14.1708,15.2958,32.1042,32.5375,455;,455;
456, Wulanwula lake,China,34.8653,90.3569,5.9,34.6458,34.9542,90.2125,90.7625,456;,456;
457, lago Gatun,Panama,9.1181,-79.9458,2.6,8.9708,9.3708,-80.1208,-79.6125,,457;
458, Bistcho lake,Canada,59.7403,-118.7319,5,59.5958,59.8875,-119.2458,-118.4125,458;,458;
459, laguna Vankarem,Russian Federation,67.8069,-175.9625,6.1,67.4792,67.8958,-176.8792,-175.5375,459;,459;
460, Gariep dam,South Africa,-30.6903,25.6875,3,-30.7708,-30.4708,25.4625,26.1292,,460;
461, Kayrakkumskoye/Kairakum reservoir,Tajikistan,40.3153,70.1764,6.3,40.1792,40.4625,69.7625,70.3708,461;,461;
462, Itezhi Tezhi dam,Zambia,-15.7931,25.9431,4.6,-15.9292,-15.4375,25.7292,26.0875,462;,462;
463, Pulicat lake,India,13.5431,80.2069,6.1,13.3542,13.8625,80.0125,80.3708,,463;
464, Goose lake,United States,42.0097,-120.4097,6.9,41.6792,42.1458,-120.5542,-120.2792,464;,464;
465, Keller lake,Canada,63.9236,-121.5597,8.3,63.7875,64.1208,-121.8792,-121.2792,465;,465;
466, Xinanjiang reservoir,China,29.5569,118.9208,3.2,29.3458,29.8292,118.6042,119.2708,,466;
467, lac Couture,Canada,60.1347,-75.3153,5.1,59.7625,60.2958,-75.6125,-75.0792,,467;
468, Kootenay lake,Canada,49.3958,-116.7764,2.7,49.2125,50.2208,-117.0208,-116.6208,,468;
469, Netsilik lake,Canada,69.3653,-93.0403,5.5,69.0208,69.4708,-93.3292,-92.7375,,469;
470, ozero Karakul,Tajikistan,39.0431,73.3486,5,38.8208,39.1875,73.2208,73.6042,470;,470;
471, Kanivs'ke reservoir,Ukraine,49.9097,31.4875,5.2,49.7042,50.2625,30.6875,31.6208,471;,471;
472, ozero Nizhnee Kuyto,Russian Federation,65.1347,31.4347,3.5,64.8042,65.2458,30.7542,32.0875,472;,472;
473, Shishmaref inlet and Ikpek lagoon and  Cowpack inlet and Arctic lagoon,United States,66.1736,-165.9792,7.1,65.7958,66.5792,-167.3042,-164.6458,,473;
474, Pinehouse lake,Canada,55.4125,-106.6264,3,55.2625,55.8375,-106.8375,-106.1208,474;,474;
475, Tiga dam,Nigeria,11.4153,8.4069,2.9,11.2792,11.5125,8.3208,8.6208,,475;
477, Nezahualcoyotl,Mexico,17.1847,-93.7431,2.6,16.9792,17.2625,-93.8958,-93.3292,,477;
478, Ndogo lagoon,Gabon,-2.5292,9.8958,2.8,-2.7708,-2.3708,9.6708,10.2625,,478;
480, Ratchaprapha,Thailand,9.0431,98.6597,2,8.9125,9.2958,98.4875,98.8625,,480;
481, lough Neagh,United Kingdom,54.5931,-6.4153,6.6,54.4542,54.7875,-6.6458,-6.1958,481;,481;
482, Karsakuwigamak lake and Notigi lake,Canada,56.2764,-99.5625,2,55.7792,56.7042,-100.0208,-99.0042,482;,482;
483, lake Chukchagirskoye,Russian Federation,52.0069,136.6153,4.5,51.8375,52.1542,136.3458,136.8125,483;,483;
484, Hadithah dam lake,Iraq,34.2486,42.3375,4.6,34.1542,34.5708,41.5792,42.4792,484;,484;
485, Lagos lagoon,Nigeria,6.5181,3.4458,4.9,6.3958,6.6625,3.3375,3.9792,485;,485;
486, Trout lake,Canada,51.2014,-93.3208,3.2,51.0458,51.3625,-93.5292,-93.0292,486;,486;
487, lake Poso,Indonesia,-1.8819,120.5931,6.3,-2.1125,-1.7292,120.4875,120.7458,487;,487;
488, Scutari/Skadarsko lake,Albania;Montenegro,42.1931,19.2931,6.3,42.0125,42.3875,19.0208,19.5375,488;,488;
489, Dorsoidong lake,China,33.4264,89.8931,6.2,33.1958,33.5625,89.6208,90.0292,489;,489;
490, Teslin lake,Canada,59.8736,-132.3236,2.1,59.4542,60.4958,-133.2958,-132.0375,,490;
491, lake Aubry,Canada,67.3014,-126.3986,5.1,67.1958,67.6375,-126.8542,-126.0542,491;,491;
492, Manukau harbour,New Zealand,-37.0542,174.7292,5.5,-37.2792,-36.8875,174.4958,174.9542,,492;
493, lac Matagami and lac Soscumica,Canada,49.8986,-77.6903,2.7,49.7208,50.3708,-77.8125,-77.1792,,493;
494, represa de Agua Vermelha,Brazil,-19.8486,-50.1014,3.6,-20.1542,-19.7125,-50.3792,-49.3708,494;,494;
495, ozero Portnyagino,Russian Federation,74.1403,107.1458,7.8,74.0042,74.3042,106.4458,107.4708,,495;
496, Volta Grande dam,Brazil,-20.1153,-48.1514,1.7,-20.2208,-19.9375,-48.2625,-47.4875,,496;
498, Nagarjuna sagar,India,16.5764,79.2819,2.8,16.1708,16.6958,78.9792,79.3458,,498;
499, Congo river,Congo The Democratic Republic of the;Congo,-4.3097,15.4653,3.1,-4.3792,-4.0458,15.1792,15.5875,,499;
500, ozero Udyl',Russian Federation,52.1903,140.0292,4.1,51.8625,52.2708,139.5792,140.2042,500;,500;
